Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,12/12/2021,15:45,Ajax,AZ Alkmaar,1,2,A,1.24,6.9,12.07,1.41,5.45,7.04,2.17,1.76,-2,-1.5,1.49,2.71,2.5
N1,12/12/2021,19:00,Nijmegen,PSV Eindhoven,1,2,A,8.09,5.03,1.41,9.92,6.42,1.28,1.99,1.9,1.5,1.75,1.45,2.84,2.5
N1,18/12/2021,15:30,For Sittard,Utrecht,2,2,D,5.41,4.27,1.63,5.19,4.1,1.73,1.97,1.93,1,0.75,1.7,2.24,2.5
N1,18/12/2021,17:45,Sparta Rotterdam,Vitesse,2,2,D,3.39,3.28,2.34,2.63,3.35,2.87,1.87,2.04,0.25,0,2.25,1.7,2.5
N1,18/12/2021,19:00,AZ Alkmaar,Willem II,4,1,H,1.33,5.57,9.72,1.25,6.43,12.47,1.9,1.99,-1.5,-1.75,1.58,2.46,2.5
N1,18/12/2021,19:00,Heracles,Groningen,4,2,H,2.1,3.43,3.85,2.48,3.18,3.23,2.1,1.82,-0.25,-0.25,2.33,1.65,2.5
N1,18/12/2021,20:00,Zwolle,Twente,1,3,A,3.73,3.32,2.18,3.4,3.17,2.39,1.88,2.03,0.25,0.25,2.35,1.65,2.5
N1,19/12/2021,11:15,Cambuur,Heerenveen,1,2,A,2.31,3.62,3.13,2.51,3.75,2.76,1.86,2.05,-0.25,0,1.53,2.62,2.5
N1,19/12/2021,13:30,Feyenoord,Ajax,0,2,A,4.41,4.33,1.75,4.16,4.18,1.82,2.1,1.81,0.75,0.5,1.6,2.45,2.5
N1,19/12/2021,13:30,Go Ahead Eagles,Nijmegen,0,2,A,2.38,3.43,3.17,2.38,3.36,3.22,2.04,1.87,-0.25,-0.25,2.1,1.79,2.5
N1,19/12/2021,15:45,Waalwijk,PSV Eindhoven,1,4,A,12.03,6.72,1.24,12.35,7.06,1.23,1.83,2.07,1.75,2,1.45,2.84,2.5
N1,21/12/2021,17:45,Vitesse,Zwolle,1,0,H,1.52,4.39,6.89,1.58,4.23,6.12,2.02,1.89,-1,-1,1.89,2,2.5
N1,21/12/2021,20:00,AZ Alkmaar,Groningen,1,0,H,1.37,5.12,9.32,1.38,4.93,9.42,1.85,2.06,-1.5,-1.25,1.74,2.19,2.5
N1,22/12/2021,17:45,Heerenveen,Feyenoord,0,3,A,6.2,4.49,1.54,7.41,5.3,1.41,1.85,2.07,1,1.5,1.54,2.6,2.5
